id,answer_text
572ed16f03f9891900756a49,5 August 25
572ed16f03f9891900756a4b,The Trưng Sisters of Vietnam
572ed16f03f9891900756a4a,Goguryeo
572ed16f03f9891900756a4c,AD 49
572ed16f03f9891900756a4d,Bi
572ed370c246551400ce46f2,Tarim
572ed370c246551400ce46f3,AD 75
572ed370c246551400ce46f4,Ili River valley
572ed370c246551400ce46f5,Chen Mu
572ed370c246551400ce46f6,the Northern Xiongnu
572ed6c8c246551400ce4702,Vima Kadphises
572ed6c8c246551400ce4703,Ban Chao
572ed6c8c246551400ce4705,Kushan
572ed6c8c246551400ce4704,Kushan
572ed6c8c246551400ce4706,Sogdiana
572edc38cb0c0d14000f1623,Buddhist monks
572edc38cb0c0d14000f1622,Gan Ying
572edc38cb0c0d14000f1625,AD 146
572edc38cb0c0d14000f1624,A Roman embassy
572edc38cb0c0d14000f1626,Parthian
572ede7cc246551400ce4758,Empress Dowager Dou
572ede7cc246551400ce475a,Empress Deng Sui
572ede7cc246551400ce4759,105 AD
572ede7cc246551400ce475c,Empress Dowager Dou
572ede7cc246551400ce475b,118 AD
572ee029cb0c0d14000f1652,Emperor An
572ee029cb0c0d14000f1653,Sun Cheng
572ee029cb0c0d14000f1654,eunuchs
572ee029cb0c0d14000f1655,Yan
572ee029cb0c0d14000f1656,forced to commit suicide
572ee20bdfa6aa1500f8d48f,treason
572ee20bdfa6aa1500f8d490,Palace eunuchs
572ee20bdfa6aa1500f8d491,economic
572ee20bdfa6aa1500f8d492,Imperial
572ee20bdfa6aa1500f8d493,168 AD
572ee3a8c246551400ce477e,the eunuchs
572ee3a8c246551400ce4780,he was forced to commit suicide
572ee3a8c246551400ce477f,General Zhang Huan
572ee3a8c246551400ce4781,the eunuchs
572ee3a8c246551400ce4782,coup d'état
572ee4c203f9891900756abd,184 AD
572ee4c203f9891900756abe,215 AD
572ee4c203f9891900756abf,eight
572ee4c203f9891900756ac0,faith
572ee4c203f9891900756ac1,Daoist
572ee6f1dfa6aa1500f8d4ad,He Jin
572ee6f1dfa6aa1500f8d4ae,Empress He
572ee6f1dfa6aa1500f8d4af,He Miao
572ee6f1dfa6aa1500f8d4b0,Liu Xie
572ee6f1dfa6aa1500f8d4b1,the eunuchs' execution
572ee81bdfa6aa1500f8d4b7,burned
572ee81bdfa6aa1500f8d4b8,Dong Zhuo
572ee81bdfa6aa1500f8d4b9,Emperor Xian
572ee81bdfa6aa1500f8d4ba,General Dong Zhuo
572ee81bdfa6aa1500f8d4bb,192 AD
572ee9b1dfa6aa1500f8d4cb,Cao
572ee9b1dfa6aa1500f8d4cc,Cao Pi
572ee9b1dfa6aa1500f8d4cd,Cao Wei
572ee9b1dfa6aa1500f8d4ce,Sun Quan
572ee9b1dfa6aa1500f8d4cf,March
572eeba7cb0c0d14000f1678,mid-to-late Eastern Han
572eeba7cb0c0d14000f1679,full marquess
572eeba7cb0c0d14000f167a,commoner social
572eeba7cb0c0d14000f167b,cultivation of morally grounded personal relationships
572eeba7cb0c0d14000f167c,ordinary marquess
572eee7903f9891900756aeb,The farmer
572eee7903f9891900756aec,white-colored
572eee7903f9891900756aee,State-registered merchants
572eee7903f9891900756aed,bandits
572eee7903f9891900756aef,working between a network of cities
572ef06703f9891900756af5,four to five
572ef06703f9891900756af6,the father's
572ef06703f9891900756af7,nobles and high officials
572ef06703f9891900756af8,patrilineal
572ef06703f9891900756af9,Arranged marriages
572f69a8947a6a140053c928,marriage dowries
572f69a8947a6a140053c92a,noble
572f69a8947a6a140053c927,a will
572f69a8947a6a140053c929,inheritance practices did not involve primogeniture
572f69a8947a6a140053c926,the father
572f6c2304bcaa1900d76917,Women
572f6c2304bcaa1900d76918,openly humiliated
572f6c2304bcaa1900d76919,income-earning
572f6c2304bcaa1900d7691a,their adult son
572f6c2304bcaa1900d7691b,mothers
572f6dde04bcaa1900d7693f,Confucianism
572f6dde04bcaa1900d76940,Emperor Wu
572f6dde04bcaa1900d76941,"over 30,000"
572f6dde04bcaa1900d76942,Confucian
572f6dde04bcaa1900d76943,tuition payments
572f6f7004bcaa1900d76951,various gentrymen
572f6f7004bcaa1900d76952,fu
572f6f7004bcaa1900d76953,Yang Xiong
572f6f7004bcaa1900d76954,Ban Biao
572f6f7004bcaa1900d76955,Ban Zhao
572f7858a23a5019007fc655,mutilation
572f7858a23a5019007fc656,progressively less-severe beatings
572f7858a23a5019007fc658,criminals were never imprisoned
572f7858a23a5019007fc657,death by beheading
572f7858a23a5019007fc659,rights
572f79b4a23a5019007fc669,staple crops
572f79b4a23a5019007fc66a,pets
572f79b4a23a5019007fc66b,Chinese bamboo
572f79b4a23a5019007fc66c,streams and lakes
572f79b4a23a5019007fc66d,red
572f7b06b2c2fd1400568174,hollow clay tiles
572f7b06b2c2fd1400568173,hollow clay tiles
572f7b06b2c2fd1400568175,xian
572f7b06b2c2fd1400568176,two-part soul
572f7b06b2c2fd1400568177,allowing it to pivot
572f7c53947a6a140053c9aa,the emperor
572f7c53947a6a140053c9ab,earthquakes
572f7c53947a6a140053c9ac,the Five Powers
572f7c53947a6a140053c9ad,three realms
572f7c53947a6a140053c9ae,locusts
572f7de2947a6a140053c9c8,achieve immortality
572f7de2947a6a140053c9ca,salvation and good health
572f7de2947a6a140053c9c9,Daoists
572f7de2947a6a140053c9cc,immortality
572f7de2947a6a140053c9cb,Daodejing
572f809da23a5019007fc6a3,Eastern Han
572f809da23a5019007fc6a4,75 AD
572f809da23a5019007fc6a5,Buddhism
572f809da23a5019007fc6a6,the White Horse Temple
572f809da23a5019007fc6a7,2nd century AD
572f827604bcaa1900d76a41,the emperor
572f827604bcaa1900d76a42,sometimes did reject the majority opinion
572f827604bcaa1900d76a44,alienating his high ministers
572f827604bcaa1900d76a43,court conference
572f827604bcaa1900d76a45,the emperor
572f8446947a6a140053ca04,The Minister Coachman
572f8446947a6a140053ca05,The Minister of Justice
572f8446947a6a140053ca06,The Minister Herald
572f8446947a6a140053ca07,The Minister Steward
572f8446947a6a140053ca08,The Minister of the Imperial Clan
572f87eba23a5019007fc6f9,an Administrator
572f87eba23a5019007fc6fa,"10,000"
572f87eba23a5019007fc6fb,A Magistrate
572f87eba23a5019007fc6fc,Emperor Wu
572f87eba23a5019007fc6fd,Chiefs
572f8918947a6a140053ca3a,male
572f8918947a6a140053ca3b,twenty-three
572f8918947a6a140053ca3c,one year
572f8918947a6a140053ca3d,twenty
572f8918947a6a140053ca3e,Minister of the Guards
572f8f36a23a5019007fc753,one paid a commutable tax
572f8f36a23a5019007fc754,Northern Army
572f8f36a23a5019007fc755,Southern Army
572f8f36a23a5019007fc756,five
572f8f36a23a5019007fc757,several thousand soldiers
572f90a604bcaa1900d76a83,the Qin
572f90a604bcaa1900d76a84,Emperor Gaozu
572f90a604bcaa1900d76a85,186 BC
572f90a604bcaa1900d76a86,Lü Zhi
572f90a604bcaa1900d76a87,175 BC
572f91f3a23a5019007fc77c,wuzhu
572f91f3a23a5019007fc77b,Emperor Wu
572f91f3a23a5019007fc77d,Tang dynasty
572f91f3a23a5019007fc77e,3.2 g
572f91f3a23a5019007fc77f,several new currencies
572f9394a23a5019007fc78f,landowner-cultivators
572f9394a23a5019007fc790,The Han government
572f9394a23a5019007fc791,Eastern Han
572f9394a23a5019007fc792,temporary
572f9394a23a5019007fc793,enacted reforms
572f95d004bcaa1900d76aab,117 BC
572f95d004bcaa1900d76aac,Emperor Wu
572f95d004bcaa1900d76aad,Eastern Han
572f95d004bcaa1900d76aae,nationalized the salt and iron industries
572f95d004bcaa1900d76aaf,Western Han
572f96f0947a6a140053ca98,Liquor
572f96f0947a6a140053ca99,81 BC
572f96f0947a6a140053ca9a,price control regulations
572f96f0947a6a140053ca9b,grain
572f96f0947a6a140053ca9c,Office for Price Adjustment and Stabilization
572f9a2ba23a5019007fc7c9,blast
572f9a2ba23a5019007fc7ca,oxygen
572f9a2ba23a5019007fc7cb,wrought
572f9a2ba23a5019007fc7cc,fining
572f9a2ba23a5019007fc7cd,pig iron
572f9b7a04bcaa1900d76ad7,The three-legged iron seed drill
572f9b7a04bcaa1900d76ad8,two oxen
572f9b7a04bcaa1900d76ad9,11.3 acres
572f9b7a04bcaa1900d76adb,one man
572f9b7a04bcaa1900d76ada,improved iron-smelting techniques
572f9cc104bcaa1900d76ae1,the alternating fields system
572f9cc104bcaa1900d76ae2,pit field system
572f9cc104bcaa1900d76ae3,rice
572f9cc104bcaa1900d76ae4,alternating fields system
572f9cc104bcaa1900d76ae5,Zhao Guo
572f9e8204bcaa1900d76af5,Timber
572f9e8204bcaa1900d76af6,Tang
572f9e8204bcaa1900d76af7,907 AD
572f9e8204bcaa1900d76af8,ceramic roof tiles
572f9e8204bcaa1900d76af9,Timber
572f9ff2a23a5019007fc7dd,twenty-nine
572f9ff2a23a5019007fc7de,stone pillar-gates
572f9ff2a23a5019007fc7df,brick
572f9ff2a23a5019007fc7e0,rammed-earth
572f9ff2a23a5019007fc7e1,drainage systems
572fa326b2c2fd1400568269,Confucian
572fa326b2c2fd140056826a,Yang Xiong
572fa326b2c2fd140056826b,Ding Huan
572fa326b2c2fd140056826c,gimbals
572fa326b2c2fd140056826d,rotary fan
572fa4aeb2c2fd1400568287,Han
572fa4aeb2c2fd1400568288,sliding metal calipers
572fa4aeb2c2fd1400568289,artwork
572fa4aeb2c2fd140056828a,winnowing machines
572fa4aeb2c2fd140056828b,measured journey lengths
572fa64db2c2fd14005682ab,Waterwheels
572fa64db2c2fd14005682ac,Nanyang
572fa64db2c2fd14005682ad,Wang Chong
572fa64db2c2fd14005682ae,about the 5th century
572fa64db2c2fd14005682af,Han
572fa7c3b2c2fd14005682c9,Zhang Heng
572fa7c3b2c2fd14005682ca,132 AD
572fa7c3b2c2fd14005682cc,eight
572fa7c3b2c2fd14005682cb,seismometer
572fa7c3b2c2fd14005682cd,metal ball
572fa95c947a6a140053cb30,mathematical
572fa95c947a6a140053cb31,Three
572fa95c947a6a140053cb32,Gaussian elimination
572fa95c947a6a140053cb33,Han
572fa95c947a6a140053cb34,continued fractions
572faa5304bcaa1900d76b95,the Nine Chapters on the Mathematical Art
572faa5304bcaa1900d76b96,as black counting rods
572faa5304bcaa1900d76b97,16th century AD
572faa5304bcaa1900d76b98,Bakhshali
572faa5304bcaa1900d76b99,red counting rods
572fac1d04bcaa1900d76bbd,Han
572fac1d04bcaa1900d76bbe,Wang Chong
572fac1d04bcaa1900d76bbf,the Earth
572fac1d04bcaa1900d76bc0,spherical
572fac1d04bcaa1900d76bc1,the earth
572fad40b2c2fd1400568321,silk
572fad40b2c2fd1400568322,tomb
572fad40b2c2fd1400568323,Ma Yuan
572fad40b2c2fd1400568324,rice
572fb04d947a6a140053cb78,The junk design
572fb04d947a6a140053cb79,high seas
572fb04d947a6a140053cb7a,Junks
572fb04d947a6a140053cb7b,riverine transport
572fb186a23a5019007fc8b5,Han-era medical physicians
572fb186a23a5019007fc8b6,anesthesia
572fb186a23a5019007fc8b7,physician
572fb186a23a5019007fc8b8,prescribed regulated diets
572fb186a23a5019007fc8b9,208 AD
572e995fdfa6aa1500f8d1c5,Aegean and Ionian seas
572e995fdfa6aa1500f8d1c6,Bronze
572e995fdfa6aa1500f8d1c7,Constantinople
572e995fdfa6aa1500f8d1c8,Egypt
572e995fdfa6aa1500f8d1c9,Byzantine Empire
572fa78c04bcaa1900d76b53,Greek colonies and communities have been historically established on the shores of the Mediterranean Sea and Black Sea
572fa78c04bcaa1900d76b54,Greek people have always been centered around the Aegean and Ionian seas
572fa78c04bcaa1900d76b55,the Greek language has been spoken since the Bronze Age.
572fa78c04bcaa1900d76b57,these regions coincided to a large extent with the borders of the Byzantine Empire of the late 11th century
572fa78c04bcaa1900d76b56,"The cultural centers of the Greeks have included Athens, Thessalonica, Alexandria, Smyrna, and Constantinople at various periods."
572fa95304bcaa1900d76b6f,Paleo-Balkan sprachbund that makes it difficult to delineate exact boundaries between individual languages.
572fa95304bcaa1900d76b70,The characteristically Greek representation of word-initial laryngeals by prothetic vowels
572fa95304bcaa1900d76b71,"word-initial laryngeals by prothetic vowels is shared, for one, by the Armenian language"
572fa95304bcaa1900d76b72,phonological and morphological peculiarities of Greek; this has led some linguists to propose a hypothetical closer relationship between Greek and Armenian
572fa95304bcaa1900d76b73,"linguists to propose a hypothetical closer relationship between Greek and Armenian, although evidence remains scant."
572fab80947a6a140053cb44,the Dorians
572fab80947a6a140053cb45,Around 1200 BC
572fab80947a6a140053cb46,"the Mycenaean civilization,"
572fab80947a6a140053cb47,it is likely the main attack was made by seafaring raiders (sea peoples)
572fab80947a6a140053cb48,seafaring raiders (sea peoples) who sailed into the eastern Mediterranean around 1180 BC
572faeefa23a5019007fc891,Greeks of classical antiquity idealized their Mycenaean ancestors
572faeefa23a5019007fc892,"Mycenaean period as a glorious era of heroes, closeness of the gods and material wealth"
572faeefa23a5019007fc893,The Homeric Epics (i.e. Iliad and Odyssey) were especially and generally accepted as part of the Greek past
572faeefa23a5019007fc894,Homer
572faeefa23a5019007fc895,"Zeus, Poseidon and Hades"
572fb178a23a5019007fc8ab,The ethnogenesis of the Greek nation is linked to the development of Pan-Hellenism
572fb178a23a5019007fc8ac,development of Pan-Hellenism in the 8th century BC.
572fb178a23a5019007fc8ad,"the foundational event was the Olympic Games in 776 BC,"
572fb178a23a5019007fc8ae,The works of Homer (i.e. Iliad and Odyssey) and Hesiod (i.e. Theogony)
572fb178a23a5019007fc8af,Oracle of Apollo at Delphi
572fb308b2c2fd1400568377,"classical period of Greek civilization covers a time spanning from the early 5th century BC to the death of Alexander the Great, in 323 BC"
572fb308b2c2fd1400568379,It is so named because it set the standards by which Greek civilization would be judged in later eras
572fb308b2c2fd1400568378,"this period into 'Classical', from the end of the Persian wars to the end of the Peloponnesian War, and 'Fourth Century', up to the death of Alexander"
572fb308b2c2fd140056837a,"The Classical period is also described as the ""Golden Age"" of Greek civilization"
572fb308b2c2fd140056837b,"civilization, and its art, philosophy, architecture and literature would be instrumental in the formation and development of Western culture."
572fb550a23a5019007fc8d1,Alexander
572fb550a23a5019007fc8d2,"provided an important outlet for Greek culture, via the creation of colonies and trade routes along the way"
572fb550a23a5019007fc8d3,Hellenistic cities
572fb550a23a5019007fc8d4,"there are still communities in Pakistan and Afghanistan, like the Kalash, who claim to be descended from Greek settlers."
572fb550a23a5019007fc8d5,"cities like Alexandria, Antioch and Seleucia."
572fb70e947a6a140053cbd4,the Greeks move towards larger cities and a reduction in the importance of the city-state.
572fb70e947a6a140053cbd5,larger cities were parts of the still larger Kingdoms of the Diadochi.
572fb70e947a6a140053cbd6,"Greeks, however, remained aware of their past, chiefly through the study of the works of Homer and the classical authors."
572fb70e947a6a140053cbd7,the transmission of the Hellenic paideia to the next generation.
572fb70e947a6a140053cbd8,"Greek science, technology and mathematics are generally considered to have reached their peak during the Hellenistic period."
572fb85804bcaa1900d76c31,decline beginning in the 3rd century BC
572fb85804bcaa1900d76c32,with the introduction of new religious movements from the East.
572fb85804bcaa1900d76c33,The cults of deities like Isis and Mithra were introduced into the Greek world.
572fb85804bcaa1900d76c34,Hellenized East were instrumental in the spread of early Christianity
572fb85804bcaa1900d76c35,Christianity's early leaders and writers (notably St Paul) were generally Greek-speaking
572fba31947a6a140053cbee,"the Greeks identified as Romaioi (""Romans"")"
572fba31947a6a140053cbef,the name ‘Hellenes’ denoted pagans
572fba31947a6a140053cbf0,secondary to religious considerations
572fba31947a6a140053cbf1,"Greco-Roman educational system, although it was from Christianity that the culture's essential values were drawn."
572fbc0804bcaa1900d76c41,"influenced by Greek culture after the 7th century,"
572fbc0804bcaa1900d76c42,Emperor Heraclius (AD 575 - 641)
572fbc0804bcaa1900d76c43,decided to make Greek the empire's official language.
572fbc0804bcaa1900d76c44,"Pope Leo III crowned Charlemagne, king of the Franks, as the ""Roman Emperor"""
572fbc0804bcaa1900d76c45,the Latin West started to favour the Franks
572fbf48a23a5019007fc941,the fall of Constantinople to the Crusaders of the Fourth Crusade in 1204
572fbf48a23a5019007fc942,empire was revived in 1261
572fbf48a23a5019007fc943,"philosopher Gemistus Pletho, who abandoned Christianity."
572fbf48a23a5019007fc944,interest in the Classical Greek heritage was complemented by a renewed emphasis on Greek Orthodox identity
572fbf48a23a5019007fc945,second Russo-Turkish War
572fc0c9b2c2fd14005683e5,Fall of Constantinople on 29 May 1453
572fc0c9b2c2fd14005683e6,many Greeks sought better employment and education opportunities by leaving for the West
572fc0c9b2c2fd14005683e7,"in part to the fact that the central hub of the empire, politically, culturally, and socially, was based on Western Thrace and Greek Macedonia"
572fc0c9b2c2fd14005683e8,"men of Greek origin made up a significant proportion of the Ottoman army, navy"
572fc0c9b2c2fd14005683e9,levied as adolescents (along with especially Albanians and Serbs) into Ottoman service through the devshirme.
572fc26a04bcaa1900d76c8d,religion was the defining characteristic of national groups
572fc26a04bcaa1900d76c8e,"was applied by the Ottomans to all members of the Orthodox Church, regardless of their language or ethnic origin."
572fc26a04bcaa1900d76c8f,The Greek speakers were the only ethnic group to actually call themselves Romioi
572fc26a04bcaa1900d76c90,"those educated, considered their ethnicity (genos) to be Hellenic"
572fc26a04bcaa1900d76c91,second-class status of Christians inherent in the Ottoman millet system
572fc3b7a23a5019007fc9b9,the Greek tradition of education and commerce
572fc3b7a23a5019007fc9ba,the wealth of the extensive merchant class
572fc3b7a23a5019007fc9bb,"the three most important centres of Greek learning were situated in Chios, Smyrna and Aivali, all three major centres of Greek commerce"
572fc3b7a23a5019007fc9bc,Greek domination of the Christian Orthodox church.
572fc5aba23a5019007fc9c1,creation of the Modern Greek state in 1830
572fc5aba23a5019007fc9c4,clause removed by 1840
572fc5aba23a5019007fc9c3,a Greek was defined as any Christian resident of the Kingdom of Greece
572fc5aba23a5019007fc9c2,first Greek constitution of 1822
572fc5aba23a5019007fc9c5,agreed to use religion as the determinant for ethnic identity for the purposes of population exchange
572fc73c947a6a140053cca6,"Western standards, the term Greeks has traditionally referred to any native speakers of the Greek language, whether Mycenaean, Byzantine or modern Greek."
572fc73c947a6a140053cca7,considered themselves the political heirs of Rome
572fc73c947a6a140053cca8,deemed themselves the heirs of ancient Greece as well
572fc73c947a6a140053cca9,"Hellene"" still meant pagan"
572fc855b2c2fd140056846b,Greek Enlightenment
572fc855b2c2fd140056846c,"The modern Greek state was created in 1829,"
572fc855b2c2fd140056846d,"the Greeks liberated a part of their historic homelands, Peloponnese, from the Ottoman Empire"
572fc855b2c2fd140056846e,"instrumental in transmitting the ideas of western romantic nationalism and philhellenism, which together with the conception of Hellenism,"
572fca32a23a5019007fc9df,"Hellenes"" (/ˈhɛliːnz/) as a relatively small tribe settled in Thessalic Phthia,"
572fca32a23a5019007fc9e1,"was son of Pyrrha and Deucalion, who ruled around Phthia, the only survivors after the great deluge."
572fca32a23a5019007fc9e0,"Hellen, the patriarch of Hellenes"
572fca32a23a5019007fc9e2,The name Hellenes seems to be older and it was probably used by the Greeks with the establishment of the Great Amphictyonic League.
572fca32a23a5019007fc9e3,with twelve founders
572fccbda23a5019007fca09,Hellen was the son of Deucalion who ruled around Phthia in central Greece.
572fccbda23a5019007fca0a,the previously called Graikoi were named Hellenes.
572fccbda23a5019007fca0c,"word γραῖα graia ""old woman"" comes from the PIE root *ǵerh2-/*ǵreh2-, ""to grow old"" via Proto-Greek *gera-/grau-iu"
572fccbda23a5019007fca0b,"A modern theory derives the name Greek (Latin Graeci) from Graikos, ""inhabitant of Graia/Graea,"" a town on the coast of Boeotia."
572fda3004bcaa1900d76dcf,Achaeans and Danaans
572fda3004bcaa1900d76dd0,pre-Dorian
572fda3004bcaa1900d76dd1,redefined as contemporary speakers of Aeolic Greek
572fda3004bcaa1900d76dd2,"spoken mainly in Thessaly, Boeotia and Lesbos"
572fda3004bcaa1900d76dd3,early Iron age
572fdc43947a6a140053cd72,Trojans
572fdc43947a6a140053cd73,Egypt
572fdc43947a6a140053cd74,"His daughters Danaides, were forced in Tartarus to carry a jug to fill a bathtub without a bottom"
572fdc43947a6a140053cd75,Denyen
572fdc43947a6a140053cd76,A country Danaja with a city Mukana (propaply: Mycenea) is mentioned in inscriptions from Egypt
572fdf30a23a5019007fcaa7,most obvious link between modern and ancient Greeks is their language
572fdf30a23a5019007fcaa8,Greek Dark Ages (lasting from the 11th to the 8th century BC)
572fdf30a23a5019007fcaa9,continuity of tradition to Chinese alone
572fdf30a23a5019007fcaaa,During the later years of the Eastern Roman Empire
572fdf30a23a5019007fcaab,"retained their language and alphabet, certain values and cultural traditions, customs, a sense of religious and cultural difference and exclusion"
572fe045a23a5019007fcac3,"Greeks are the majority ethnic group in the Hellenic Republic, where they constitute 93% of the country's population"
572fe045a23a5019007fcac4,Republic of Cyprus where they make up 78% of the island's population
572fe045a23a5019007fcac5,Greek populations have not traditionally exhibited high rates of growth
572fe045a23a5019007fcac6,Greece has shown regular increase since the country's first census in 1828.
572fe045a23a5019007fcac7,influx of 1.5 million Greek refugees after the 1923 population exchange between Greece and Turkey.
5730704c396df919000960f8,British Empire
5730704c396df919000960f9,Turkish
5730704c396df919000960fa,Turkish invasion of Cyprus
5730704c396df919000960fb,the Middle East
573071f02461fd1900a9ce15,"105,000 (disputed, sources claim higher) people, in Albania. The Greek minority of Turkey"
573071f02461fd1900a9ce16,1955 Constantinople Pogrom and other state sponsored violence and discrimination.
573071f02461fd1900a9ce17,the three-thousand-year-old presence of Hellenism in Asia Minor
573071f02461fd1900a9ce18,"smaller Greek minorities in the rest of the Balkan countries, the Levant and the Black Sea states,"
57307352069b5314008320eb,total number of Greeks living outside Greece and Cyprus today is a contentious issue
57307352069b5314008320ec,World Council of Hellenes Abroad
57307352069b5314008320ed,World Council of Hellenes Abroad put the figure at around 7 million worldwide
57307352069b5314008320ee,Sorbonne University
57307352069b5314008320ef,"George Prevelakis of Sorbonne University, the number is closer to just below 5 million"
573076bd396df91900096132,"the trading and colonizing activities of the Greek tribes and city states spread the Greek culture, religion and language"
573076bd396df91900096133,"Sicily and southern Italy (also known as Magna Grecia), Spain, the south of France and the Black sea coasts."
573076bd396df91900096134,"Under Alexander the Great's empire and successor states, Greek and Hellenizing ruling classes were established in the Middle East, India and in Egypt."
573076bd396df91900096135,The Hellenistic period
57307b79069b531400832115,"Greek War of Independence, Greeks of the diaspora were important in establishing the fledgling state"
57307b79069b531400832116,"important in establishing the fledgling state, raising funds and awareness abroad"
57307b79069b531400832117,Greek merchant families already had contacts in other countries
57307b79069b531400832118,"Marseilles in France, Livorno in Italy, Alexandria in Egypt), Russia (Odessa and Saint Petersburg), and Britain (London and Liverpool)"
57307b79069b531400832119,"from where they traded, typically in textiles and grain."
57307d192461fd1900a9ce59,beginning in the Mycenaean civilization
57307d192461fd1900a9ce5a,the Roman and Eastern Roman periods and was profoundly affected by Christianity
57307d192461fd1900a9ce5b,genocide in the 20th century
57307d192461fd1900a9ce5c,included cultural exchanges and enriched both cultures.
57307d192461fd1900a9ce5d,Diafotismos is credited with revitalizing Greek culture
57308f8e2461fd1900a9ce97,"other Balkan languages, such as Albanian, Bulgarian and Eastern Romance languages (see Balkan sprachbund),"
57308f8e2461fd1900a9ce98,the movements of Philhellenism and the Diafotismos in the 19th century
57308f8e2461fd1900a9ce99,emphasized the modern Greeks' ancient heritage
57308f8e2461fd1900a9ce9a,"Katharevousa, a somewhat artificial form of Greek purged of all foreign influence and words, as the official language of the Greek state."
57308f8e2461fd1900a9ce9b,"In 1976, however, the Hellenic Parliament voted to make the spoken Dimotiki the official language"
573091522461fd1900a9cea1,"Modern Greek has, in addition to Standard Modern Greek or Dimotiki, a wide variety of dialects"
573091522461fd1900a9cea2,"wide variety of dialects of varying levels of mutual intelligibility, including Cypriot, Pontic, Cappadocian, Griko and Tsakonian"
573091522461fd1900a9cea3,Tsakonian (the only surviving representative of ancient Doric Greek)
573091522461fd1900a9cea4,"Yevanic is the language of the Romaniotes, and survives in small communities in Greece, New York and Israel."
573091522461fd1900a9cea5,"bilingual in other languages or dialects such as English, Arvanitika/Albanian, Aromanian, Macedonian Slavic, Russian and Turkish."
573092c08ab72b1400f9c5a4,Christians
573092c08ab72b1400f9c5a5,belonging to the Greek Orthodox Church
573092c08ab72b1400f9c5a6,the New Testament was originally written in Koine Greek
573092c08ab72b1400f9c5a7,"Koine Greek, which remains the liturgical language of the Greek Orthodox Church"
573092c08ab72b1400f9c5a8,"Catholics, Greek Evangelicals, Pentecostals, and groups adhering to other religions including Romaniot and Sephardic Jews and Greek Muslims."
5730953e8ab72b1400f9c5c8,"visual, literary and performing arts."
5730953e8ab72b1400f9c5c9,the Renaissance in Europe
5730953e8ab72b1400f9c5ca,the humanist aesthetic and the high technical standards of Greek art inspired generations of European artists.
5730953e8ab72b1400f9c5cb,"In the East, Alexander the Great's conquests initiated several centuries of exchange between Greek, Central Asian and Indian cultures"
5730953e8ab72b1400f9c5cc,"Greco-Buddhist art, whose influence reached as far as Japan."
5730969b396df919000961cc,"Greek artists include Renaissance painter Dominikos Theotokopoulos (El Greco), Panagiotis Do"
5730969b396df919000961ce,soprano Maria Callas
5730969b396df919000961cd,"sculptors such as Leonidas Drosis, Georgios Bonanos, Yannoulis Chalepas and Joannis Avramidis"
5730969b396df919000961cf,Nobel laureates Giorgos Seferis and Odysseas Elytis are among the most important poets of the 20th century.
5730985d396df919000961ec,"science and helped lay the foundations of several western scientific traditions, like philosophy, historiography and mathematics"
5730985d396df919000961ed,scholarly tradition of the Greek academies was maintained during Roman times with several academic institutions
5730985d396df919000961ee,Greeks have a long tradition of valuing and investing in paideia (education
5730985d396df919000961ef,Paideia was one of the highest societal values in the Greek and Hellenistic world
5730985d396df919000961f0,first European institution described as a university was founded in 5th century Constantinople and operated in various incarnations
57309c8e2461fd1900a9cf09,the percentages for female students being higher than for male
57309c8e2461fd1900a9cf0a,Hundreds of thousands of Greek students attend western universities every year
57309c8e2461fd1900a9cf0b,the faculty lists of leading Western universities contain a striking number of Greek names
57309c8e2461fd1900a9cf0c,"John Iliopoulos (2007 Dirac Prize for his contributions on the physics of the charm quark, a major contribution to the birth of the Standard Model,"
57309e2e8ab72b1400f9c5f6,"flag of Greece, which features nine equal horizontal stripes of blue alternating with white"
57309e2e8ab72b1400f9c5f7,motto of the Greek War of Independence
57309e2e8ab72b1400f9c5f8,"bears a white cross, which represents Greek Orthodoxy"
57309e2e8ab72b1400f9c5f9,ethnic tensions with the Turkish Cypriot minority
57309e2e8ab72b1400f9c5fa,Cyprus has officially adopted a neutral flag
5730a045069b5314008321cf,Greek surnames are most commonly patronymics
5730a045069b5314008321d0,"Greek male surnames end in -s, which is the common ending"
5730a045069b5314008321d1,"many have Latin, Turkish and Italian origin."
5730a045069b5314008321d2,"some end in -ou, indicating the genitive case of this proper noun for patronymic reasons."
5730a1eb396df9190009622a,"Greek peninsula and the Aegean Sea, the Southern Italy (Magna Graecia), the Black Sea, the Ionian coasts of Asia Minor and the islands of Cyprus and Sicily"
5730a1eb396df9190009622b,"Plato\'s Phaidon, Socrates remarks, ""we (Greeks) live around a sea like frogs around a pond"
5730a1eb396df9190009622c,map of the Old Greek Diaspora
5730a1eb396df9190009622d,corresponded to the Greek world until the creation of the Greek state in 183
5730a1eb396df9190009622e,Greek peninsula is rocky and does not offer good prospects for agriculture
5730a36a2461fd1900a9cf18,the explorer of the Northwestern passage Juan de Fuca
5730a36a2461fd1900a9cf17,Cosmas Indicopleustes (Cosmas who sailed to India)
5730a36a2461fd1900a9cf19,plied the sea-lanes of the Mediterranean and controlled trade
5730a36a2461fd1900a9cf1a,trade until an embargo imposed by the Roman Emperor on trade with the Caliphate
5730a4bc396df9190009623e,Greek shipping tradition recovered during Ottoman rule when a substantial merchant middle class developed
5730a4bc396df91900096240,Greek shipping continues to prosper to the extent that Greece has the largest merchant fleet in the world
